product_id,product_name,title,content_encoded,short_description,right_description,technical_sheet,categories
220,Zurada Auto Świeżość,Odświeżacz powietrza nowe auto,"Zurada Auto Świeżość to skoncentrowany odświeżacz powietrza o zapachu kojarzącym się z wnętrzem nowego samochodu. Produkt pomaga niwelować nieprzyjemne zapachy i pozostawia przyjemną, świeżą kompozycję zapachową. Sprawdza się w pomieszczeniach mieszkalnych, samochodach, garderobach i szafach. Wygodna aplikacja pozwala szybko odświeżyć wybraną przestrzeń bez konieczności użycia środków myjących.","Skoncentrowany odświeżacz do niwelowania nieprzyjemnych zapachów w domu, aucie i szafie.","Wydajna formuła zapewnia długotrwałe uczucie świeżości przy niewielkiej ilości produktu. Preparat jest przeznaczony do rozpylania w powietrzu, wszędzie tam, gdzie potrzebne jest szybkie odświeżenie zapachu.","pH: brak danych, rozcieńczenie: nie dotyczy, zapach: nowe auto, aplikacja: rozpylanie w powietrzu, zastosowanie: pomieszczenia samochód szafa","dla-domu,odswiezacze-powietrza,do-samochodu"
221,Zurada Aroma Koncentrat,Skoncentrowany odświeżacz powietrza,"Zurada Aroma Koncentrat to skoncentrowany odświeżacz powietrza przeznaczony do szybkiego niwelowania nieprzyjemnych zapachów. Sprawdza się w mieszkaniach, biurach, samochodach, garderobach i szafach. Formuła pozostawia przyjemny, długo utrzymujący się zapach i jest wygodna w codziennym użyciu. Produkt zalecany do odświeżania powietrza, tekstyliów otoczenia i małych zamkniętych przestrzeni z zachowaniem ostrożności.",Wydajny odświeżacz powietrza do neutralizacji nieprzyjemnych zapachów w pomieszczeniach i aucie.,"Skoncentrowana kompozycja zapachowa zapewnia wysoką wydajność przy niewielkiej ilości preparatu. Produkt pomaga maskować i ograniczać uciążliwe zapachy w otoczeniu, pozostawiając świeże wrażenie czystości.","pH: brak danych, rozcieńczanie: nie dotyczy, aplikacja: rozpylanie, zastosowanie: pomieszczenia samochody szafy, zapach: perfumowany","dla-domu,odswiezacze-powietrza,zapachy-do-wnetrz,chemia-gospodarcza"
222,Zurada Zimowa Aura,Odświeżacz powietrza świąteczny,"Zurada Zimowa Aura to gotowy do użycia odświeżacz powietrza przeznaczony do niwelowania nieprzyjemnych zapachów. Sprawdza się w domu, biurze, samochodzie oraz szafie, pozostawiając przyjemną, świąteczną nutę zapachową. Produkt jest wygodny w aplikacji i bardzo wydajny, dlatego wystarczy niewielka ilość do odświeżenia otoczenia. Zapach utrzymuje się w powietrzu, poprawiając komfort przebywania w pomieszczeniu.","Wydajny odświeżacz powietrza do pomieszczeń, samochodu i szafy o świątecznym charakterze.","Gotowa formuła do szybkiego odświeżania powietrza w różnych przestrzeniach. Pomaga ograniczyć nieprzyjemne zapachy i pozostawia przyjemną, zimowo-świąteczną atmosferę.","pH: brak danych, produkt gotowy do użycia, rozcieńczanie: nie wymaga, zastosowanie: powietrze w pomieszczeniach i pojazdach, aplikacja: rozpylanie, zapach: świąteczny","dla-domu, odswiezacze-powietrza, zapachy-do-wnetrz, chemia-gospodarcza"
223,Zurada Szarlotkowa Mgła,Odświeżacz powietrza szarlotka,"Zurada Szarlotkowa Mgła to gotowy do użycia odświeżacz powietrza o ciepłym zapachu szarlotki. Skutecznie pomaga niwelować nieprzyjemne zapachy w pomieszczeniach, samochodzie oraz szafie. Produkt jest wygodny w aplikacji i bardzo wydajny przy codziennym stosowaniu. Aromat utrzymuje się w powietrzu, zapewniając przyjemne uczucie świeżości.","Gotowy odświeżacz powietrza o zapachu szarlotki do pomieszczeń, auta i szafy.","Preparat przeznaczony jest do szybkiego odświeżania powietrza i maskowania uciążliwych zapachów. Sprawdza się w domu, biurze, aucie, garderobie i innych zamkniętych przestrzeniach.","pH: brak danych, forma: gotowy do użycia, rozcieńczanie: nie rozcieńczać, aplikacja: rozpylać w powietrzu, zapach: szarlotka, zastosowanie: pomieszczenia i wnętrza pojazdów","dla-domu,odswiezacze-powietrza,neutralizacja-zapachow"
224,Zurada Sandałowa Wanilia,Odświeżacz powietrza wanilia,"Zurada Sandałowa Wanilia to odświeżacz powietrza przeznaczony do niwelowania nieprzyjemnych zapachów. Sprawdza się w pomieszczeniach domowych, biurowych, samochodzie oraz szafie. Kompozycja wanilii i drzewa sandałowego pozostawia ciepły, przyjemny aromat. Produkt jest wygodny w użyciu i przeznaczony do bezpośredniego rozpylania w powietrzu.",Gotowy odświeżacz powietrza o zapachu wanilii i drzewa sandałowego.,"Skutecznie odświeża powietrze i pomaga ograniczyć niepożądane zapachy. Gotowa formuła nie wymaga rozcieńczania, dzięki czemu nadaje się do szybkiego użycia w wielu miejscach.","pH: brak danych, rozcieńczanie: nie rozcieńczać, forma: gotowy do użycia, aplikacja: rozpylanie w powietrzu, zapach: wanilia i drzewo sandałowe","dla-domu, odswiezacze-powietrza, zapachy-do-wnetrz, zapachy-samochodowe"
225,Zurada Herbaciana Mgła,Odświeżacz zielona herbata,"Zurada Herbaciana Mgła to wygodny odświeżacz powietrza przeznaczony do niwelowania nieprzyjemnych zapachów. Sprawdza się w pomieszczeniach mieszkalnych, biurach, samochodach oraz szafach. Kompozycja zielonej herbaty pozostawia świeży, lekki aromat długo utrzymujący się w powietrzu. Produkt jest wydajny i prosty w codziennym użyciu.","Wydajny odświeżacz powietrza o zapachu zielonej herbaty do domu, auta i szafy.",Preparat szybko poprawia zapach otoczenia i pomaga zamaskować niepożądane wonie. Forma gotowa do użycia pozwala na wygodną aplikację bez rozcieńczania.,"pH: brak danych, rozcieńczanie: nie rozcieńczać, zapach: zielona herbata, zastosowanie: pomieszczenia/samochód/szafa, sposób użycia: rozpylić w powietrzu, temperatura użycia: pokojowa","dla-domu,odswiezacze-powietrza,zapachy-do-wnetrz"
226,Zurada Plastik Dom,Płyn do mycia plastików,"Zurada Plastik Czysty to preparat przeznaczony do skutecznego mycia powierzchni wykonanych z tworzyw sztucznych. Pomaga usuwać tłuste zabrudzenia, naloty oraz miejscowe przebarwienia z elementów użytkowych w domu, kuchni i ogrodzie. Sprawdza się przy czyszczeniu mebli ogrodowych, ram okiennych i drzwiowych, obudów urządzeń kuchennych oraz innych przedmiotów plastikowych. Pozostawia przyjemny, orientalny zapach i odświeżony wygląd czyszczonej powierzchni.","Płyn do czyszczenia powierzchni plastikowych, usuwający tłuszcz, naloty i przebarwienia.","Preparat ułatwia bieżące oraz okresowe czyszczenie plastików narażonych na zabrudzenia eksploatacyjne. Formuła usuwa tłuszcz i osady, pomagając przywrócić estetyczny wygląd powierzchni bez skomplikowanego stosowania.","pH: brak danych, rozcieńczanie: brak danych, zastosowanie: powierzchnie plastikowe, zapach: orientalny, sposób użycia: czyszczenie ręczne","dla-domu,ogrod,kuchnia,czyszczenie-plastikow"
227,Zurada Skóra Dom,Piankowy środek do skór,"Zurada Skóra Piana to preparat przeznaczony do czyszczenia tapicerki skórzanej w domu i samochodzie. Tworzy stabilną pianę, która wydłuża czas pracy i ogranicza przemaczanie czyszczonej powierzchni. Skutecznie usuwa uporczywe zabrudzenia, odtłuszcza oraz pomaga neutralizować nieprzyjemne zapachy. Produkt sprawdza się przy bieżącej pielęgnacji oraz odświeżaniu zabrudzonych elementów skórzanych.",Preparat do czyszczenia tapicerki skórzanej bez nadmiernego przemaczania powierzchni.,"Stabilna piana ułatwia kontrolowane czyszczenie skóry i zmniejsza ryzyko nadmiernego zawilgocenia. Preparat łączy działanie czyszczące, odtłuszczające i odświeżające.","pH: brak danych, rozcieńczanie: brak danych, aplikacja: piana, metoda: czyszczenie ręczne, zastosowanie: tapicerka skórzana, efekt: odtłuszczanie i neutralizacja zapachów","dla-domu,salon,mycie-i-pielegnacja-wnetrza,czyszczenie-skor,tapicerka-skorzana"
228,Zurada Skóra Odnowa,Płyn do pielęgnacji skóry,"Preparat przeznaczony do ręcznego oczyszczania i odświeżania powierzchni skórzanych. Zawiera łagodne składniki myjące oraz kompozycję olejków i wosków, które wspierają pielęgnację skóry. Pomaga usuwać codzienne zabrudzenia, poprawia wygląd materiału i pozostawia świeży zapach. Nadaje się do regularnej pielęgnacji mebli, tapicerki i akcesoriów skórzanych.","Delikatny płyn do czyszczenia, odświeżania i konserwacji powierzchni skórzanych.","Formuła delikatnie czyści skórę, nie naruszając jej struktury przy prawidłowym użyciu. Dodatek olejków i wosków wspomaga konserwację oraz odświeżenie powierzchni.","pH: brak danych, rozcieńczenie: gotowy do użycia, metoda aplikacji: miękka ściereczka lub gąbka, zapach: świeżego prania, temperatura stosowania: pokojowa, zastosowanie: czyszczenie i konserwacja skóry","dla-domu,salon,pielegnacja-skory,tapicerka-skorzana"
229,Zurada Srebrny Blask,Płyn do mycia podłóg,"Zurada Srebrny Blask to preparat przeznaczony do codziennego mycia i pielęgnacji zmywalnych podłóg. Skutecznie usuwa typowe zabrudzenia, odświeża powierzchnię i pozostawia estetyczny połysk. Zawarte cząsteczki srebra przy regularnym stosowaniu wspierają tworzenie powłoki o działaniu antybakteryjnym i przeciwgrzybiczym. Składniki antystatyczne ograniczają ponowne osadzanie się kurzu, ułatwiając utrzymanie czystości na dłużej.",Płyn do codziennego mycia podłóg z cząsteczkami srebra i efektem antystatycznym.,"Preparat łączy mycie, pielęgnację i odświeżenie wyglądu podłogi w jednym zastosowaniu. Pozostawia powierzchnię lśniącą oraz pomaga ograniczać osadzanie kurzu dzięki właściwościom antystatycznym.","pH: brak danych, rozcieńczenie: według zaleceń na etykiecie, zastosowanie: codzienne mycie podłóg, działanie: myjące i pielęgnujące, dodatki: cząsteczki srebra, właściwości: antystatyczne","chemia-gospodarcza, mycie-podlog, pielegnacja-podlog, salon"
230,Zurada Tapicerka Lekka,Preparat do tapicerki materiałowej Dom,"Zurada Tapicerka Lekka to preparat do powierzchniowego czyszczenia tapicerki materiałowej, tkanin obiciowych oraz podsufitek samochodowych. Formuła ogranicza ryzyko przemaczania czyszczonego materiału, dlatego dobrze sprawdza się przy delikatnych elementach wnętrza pojazdu. Środek zmniejsza napięcie powierzchniowe, ułatwiając oddzielanie zabrudzeń od włókien. Zaleca się pracę miejscową i kontrolę chłonności materiału podczas czyszczenia.",Środek do powierzchniowego czyszczenia tapicerki i podsufitek bez przemaczania.,Preparat przeznaczony do szybkiego odświeżania tkanin obiciowych i podsufitek. Ułatwia usuwanie zabrudzeń powierzchniowych bez nadmiernego namaczania materiału.,"pH: brak danych, rozcieńczenie: brak danych, stosowanie: czyszczenie powierzchniowe, aplikacja: ręczna lub natryskowa, zalecenie: nie przemaczać materiału, temperatura pracy: pokojowa","dla-domu,salon,mycie-i-pielegnacja-wnetrza,tapicerka-materialowa,auto-detailing"
231,Zurada Ekran Dom,Zestaw do czyszczenia ekranów Dom,"Zurada Ekran Klar to praktyczny zestaw do ręcznego czyszczenia monitorów, telewizorów i innych ekranów z delikatnymi powłokami. Preparat pomaga usuwać kurz, ślady palców i codzienne zabrudzenia bez konieczności używania agresywnych środków do szyb. Dołączona mikrofibra wspiera bezpieczne rozprowadzenie płynu i polerowanie powierzchni. Zestaw sprawdzi się w domu, biurze oraz przy pielęgnacji sprzętu elektronicznego.",Zestaw z płynem i mikrofibrą do delikatnego czyszczenia monitorów oraz ekranów LCD.,"Produkt przeznaczony do ekranów LCD, LED i OLED oraz powierzchni wymagających delikatnej pielęgnacji. W komplecie znajduje się płyn gotowy do użycia oraz miękka mikrofibra 40x40 cm.","pH: brak danych, produkt gotowy do użycia, pojemność płynu: 120 ml, mikrofibra: 40x40 cm, stosowanie: nanosić na ściereczkę, metoda: ręczna","dla-domu,salon,czyszczenie-ekranow,akcesoria-do-sprzatania"
232,Zurada Klima Srebro,Preparat do klimatyzacji,"Zurada Klima Srebro to nowoczesny preparat do czyszczenia i odświeżania układów klimatyzacji samochodowej. Formuła z nanocząsteczkami srebra pomaga ograniczać nieprzyjemne zapachy powstające podczas użytkowania nawiewu. Produkt dociera do kanałów wentylacyjnych i parownika, poprawiając komfort korzystania z wnętrza pojazdu. Przeznaczony jest do okresowej pielęgnacji klimatyzacji w samochodach osobowych, dostawczych i flotowych.",Aerozol do czyszczenia i odświeżania klimatyzacji samochodowej z nanocząsteczkami srebra.,Skutecznie odświeża układ nawiewu i pomaga usuwać uciążliwe zapachy z klimatyzacji. Wygodna forma aerozolu ułatwia szybką aplikację we wnętrzu pojazdu.,"pH: brak danych, forma: aerozol, zastosowanie: klimatyzacja samochodowa i kanały nawiewu, rozcieńczanie: nie rozcieńczać, aplikacja: zgodnie z instrukcją na opakowaniu, temperatura pracy: pokojowa","kosmetyki-samochodowe,odswiezacze-powietrza,srodki-eksploatacyjne,klimatyzacja-samochodowa"
233,Zurada Mróz Stop,Zimowy płyn do spryskiwaczy,"Zurada Mróz Stop to gotowy do użycia zimowy płyn do spryskiwaczy samochodowych przeznaczony do pracy w niskich temperaturach. Skutecznie usuwa zabrudzenia drogowe, sól, błoto pośniegowe i osady z szyb, nie pozostawiając smug. Formuła jest bezpieczna dla lakieru, reflektorów oraz gumowych uszczelek. Produkt ułatwia utrzymanie dobrej widoczności podczas jazdy w warunkach zimowych.","Gotowy zimowy płyn do spryskiwaczy, skuteczny do -22°C i bezpieczny dla lakieru.","Płyn zachowuje skuteczność do -22°C i nadaje się do bezpośredniego wlania do zbiornika spryskiwaczy. Pozostawia czystą powierzchnię szyb oraz przyjemny, świeży zapach.","pH: brak danych, rozcieńczanie: nie rozcieńczać, forma: płyn gotowy do użycia, temperatura pracy: do -22°C, zastosowanie: samochodowe układy spryskiwaczy","kosmetyki-samochodowe, srodki-eksploatacyjne, plyny-do-spryskiwaczy"
234,Zurada Kwiatowy Dotyk,Skoncentrowany płyn do płukania Dom 1,"Zurada Kwiatowy Dotyk to silnie skoncentrowany płyn do płukania tkanin o przyjemnym, kwiatowym zapachu. Formuła z nanosrebrem pomaga utrzymać długotrwałe uczucie świeżości po praniu. Dodatki zmiękczające sprawiają, że tkaniny są miękkie, przyjemne w dotyku i mniej podatne na gniecenie. Produkt ułatwia późniejsze prasowanie oraz poprawia komfort użytkowania odzieży i tekstyliów domowych.","Kwiatowy płyn do płukania tkanin z nanosrebrem, zapewniający miękkość i długą świeżość.","Skoncentrowana formuła zapewnia wydajne działanie już przy niewielkiej ilości produktu. Płyn nadaje tkaninom miękkość, świeżość i trwały kwiatowy zapach.","pH: brak danych, produkt silnie skoncentrowany, zastosowanie: ostatnie płukanie tkanin, zapach: kwiatowy, zawiera nanosrebro, dozowanie: zgodnie z zaleceniami na etykiecie","srodki-piorace,plyny-do-plukania,chemia-gospodarcza,dla-domu"
235,Zurada Owocowa Miękkość,Skoncentrowany płyn do płukania Dom 2,"Zurada Owocowa Miękkość to skoncentrowany płyn do płukania tkanin przeznaczony do codziennej pielęgnacji prania. Formuła z dodatkami zmiękczającymi nadaje materiałom miękkość i przyjemność w dotyku. Produkt ogranicza gniecenie tkanin, dzięki czemu ułatwia późniejsze prasowanie. Pozostawia na praniu długotrwały, owocowy zapach świeżości.","Owocowy płyn do płukania zmiękcza tkaniny, ułatwia prasowanie i pozostawia świeży zapach.","Skoncentrowana formuła zapewnia wydajne stosowanie podczas ostatniego płukania. Płyn odświeża tkaniny, zmiękcza włókna i pomaga utrzymać przyjemny zapach po praniu.","pH: brak danych, produkt skoncentrowany, zastosowanie: ostatnie płukanie tkanin, zapach: owocowy, właściwości: zmiękczanie i ułatwianie prasowania","dla-domu,srodki-piorace,plyny-do-plukania"
236,Zurada Miękka Tkanina,Perfumowany płyn do płukania,"Zurada Miękka Tkanina to silnie skoncentrowany płyn do płukania tkanin przeznaczony do codziennej pielęgnacji prania. Formuła z dodatkami zmiękczającymi sprawia, że ubrania i tekstylia są przyjemne w dotyku oraz dłużej zachowują świeży zapach. Produkt pomaga ograniczyć gniecenie materiałów i ułatwia późniejsze prasowanie. Nadaje się do stosowania w pralkach automatycznych oraz przy płukaniu ręcznym.","Skoncentrowany płyn do płukania tkanin nadający miękkość, świeżość i długotrwały zapach.","Płyn zapewnia tkaninom miękkość, świeżość i przyjemny, perfumowany aromat. Skoncentrowana formuła pozwala na ekonomiczne dozowanie i skuteczne działanie już przy niewielkiej ilości produktu.","pH: brak danych, forma: płyn, zastosowanie: płukanie tkanin, dozowanie: według zaleceń na etykiecie, użycie: pralka automatyczna i płukanie ręczne, zapach: perfumowany","dla-domu,srodki-piorace,plyny-do-plukania-tkanin"
